OrderID,Week,Order_Date,Customer_Name,Customer_Age,Country,City,Product,Units_Sold,Price_INR,Marketing_Spend_INR,Discount_Percentage,Payment_Method,Shipping_Status,Delivery_Time_Days,Revenue_INR,Discount_Amount_INR,Final_Amount_INR
882,18,2023-02-06 17:00:00,Suresh Kumar,55,China,Paris,Fitness Band,49,37613,1844,5,Debit Card,Shipped,6,1843037,92152.0,1750885.0
883,8,2023-02-06 18:00:00,Chen Wei,25,Canada,Chennai,Wireless Mouse,45,77920,9015,15,Debit Card,Pending,2,3506400,525960.0,2980440.0
884,8,2023-02-06 19:00:00,Diya Iyer,37,India,Chennai,DSLR Camera,1,31348,2931,22,Net Banking,Returned,12,31348,6897.0,24451.0
885,7,2023-02-06 20:00:00,Arjun Reddy,50,France,Kolkata,Tablet,10,17448,21554,10,Debit Card,Pending,2,174480,17448.0,157032.0
886,8,2023-02-06 21:00:00,Arjun Reddy,43,Australia,New York,Smartwatch,47,10491,29907,16,Net Banking,Shipped,2,493077,78892.0,414185.0
887,14,2023-02-06 22:00:00,Liam Walker,56,UAE,New York,Earbuds,32,79648,19668,22,Cash on Delivery,Returned,9,2548736,560722.0,1988014.0
888,19,2023-02-06 23:00:00,Emma Brown,38,USA,Mumbai,Wireless Mouse,39,59759,11085,18,Debit Card,Returned,14,2330601,419508.0,1911093.0
889,6,2023-02-07 00:00:00,Diya Iyer,59,Germany,Delhi,Gaming Console,22,45553,28996,10,Cash on Delivery,Returned,10,1002166,100217.0,901949.0
890,1,2023-02-07 01:00:00,Yuki Nakamura,58,UAE,Berlin,Smart TV,18,1968,15962,27,Debit Card,Shipped,3,35424,9564.0,25860.0
891,15,2023-02-07 02:00:00,Aditi Verma,26,USA,London,Drone,48,1368,26291,7,Debit Card,Delivered,10,65664,4596.0,61068.0
892,1,2023-02-07 03:00:00,Aditi Verma,41,UK,Dubai,Smartphone,46,74960,2195,21,Cash on Delivery,Returned,4,3448160,724114.0,2724046.0
893,17,2023-02-07 04:00:00,Emily Johnson,54,Singapore,Delhi,Drone,32,36010,2407,3,UPI,Shipped,10,1152320,34570.0,1117750.0
894,1,2023-02-07 05:00:00,Chen Wei,58,India,Kolkata,Router,27,55154,21698,10,UPI,Pending,12,1489158,148916.0,1340242.0
895,15,2023-02-07 06:00:00,Liam Walker,34,UAE,Paris,DSLR Camera,28,36851,17664,7,UPI,Pending,8,1031828,72228.0,959600.0
896,2,2023-02-07 07:00:00,Rahul Sharma,41,USA,Paris,DSLR Camera,18,26496,1519,8,UPI,Shipped,4,476928,38154.0,438774.0
897,14,2023-02-07 08:00:00,Liam Walker,38,China,Mumbai,Earbuds,39,31936,11957,25,Debit Card,Delivered,11,1245504,311376.0,934128.0
898,8,2023-02-07 09:00:00,Liam Walker,56,Singapore,Bangalore,Smartwatch,49,79858,1903,1,Credit Card,Shipped,10,3913042,39130.0,3873912.0
899,8,2023-02-07 10:00:00,Aarav Patel,58,USA,Delhi,Tablet,29,68005,18310,15,Cash on Delivery,Pending,10,1972145,295822.0,1676323.0
900,19,2023-02-07 11:00:00,Liam Walker,56,Japan,Bangalore,Wireless Mouse,18,38493,9355,5,Credit Card,Pending,13,692874,34644.0,658230.0
901,7,2023-02-07 12:00:00,Arjun Reddy,30,UK,Chennai,Tablet,44,70795,6368,20,Credit Card,Returned,7,3114980,622996.0,2491984.0
902,19,2023-02-07 13:00:00,Aarav Patel,28,Canada,Paris,Earbuds,8,37390,11339,20,Net Banking,Delivered,5,299120,59824.0,239296.0
903,6,2023-02-07 14:00:00,Chen Wei,36,UAE,Dubai,Drone,31,11292,510,25,UPI,Shipped,9,350052,87513.0,262539.0
904,6,2023-02-07 15:00:00,Liam Walker,28,Germany,Kolkata,DSLR Camera,34,29365,6830,26,Debit Card,Pending,4,998410,259587.0,738823.0
905,3,2023-02-07 16:00:00,Haruto Tanaka,30,UK,London,Gaming Console,7,18207,15561,18,UPI,Pending,3,127449,22941.0,104508.0
906,7,2023-02-07 17:00:00,Fatima Khan,18,Singapore,Berlin,Wireless Mouse,36,23912,9730,27,UPI,Pending,13,860832,232425.0,628407.0
907,19,2023-02-07 18:00:00,Aditi Verma,57,Japan,Paris,Smartphone,18,57572,19709,7,Credit Card,Shipped,2,1036296,72541.0,963755.0
908,8,2023-02-07 19:00:00,Aarav Patel,36,India,Dubai,Wireless Mouse,38,20276,7964,13,Net Banking,Shipped,1,770488,100163.0,670325.0
909,10,2023-02-07 20:00:00,Emily Johnson,29,China,Berlin,Earbuds,9,6534,15246,23,UPI,Delivered,11,58806,13525.0,45281.0
910,20,2023-02-07 21:00:00,Diya Iyer,25,Germany,Berlin,Gaming Console,9,36670,3503,15,Cash on Delivery,Returned,6,330030,49504.0,280526.0
911,15,2023-02-07 22:00:00,Fatima Khan,25,UAE,Hyderabad,Keyboard,46,63147,29756,11,Cash on Delivery,Returned,10,2904762,319524.0,2585238.0
912,15,2023-02-07 23:00:00,Emily Johnson,29,Germany,New York,Gaming Console,8,37486,26151,4,UPI,Returned,2,299888,11996.0,287892.0
913,1,2023-02-08 00:00:00,Suresh Kumar,50,UK,Kolkata,Smart TV,35,66557,7695,23,Credit Card,Pending,8,2329495,535784.0,1793711.0
914,20,2023-02-08 01:00:00,Emily Johnson,43,Singapore,Delhi,Wireless Mouse,18,35268,23604,25,Credit Card,Returned,6,634824,158706.0,476118.0
915,7,2023-02-08 02:00:00,Aditi Verma,56,India,Dubai,Wireless Mouse,5,27336,19972,23,Debit Card,Pending,12,136680,31436.0,105244.0
916,4,2023-02-08 03:00:00,Aditi Verma,45,France,Paris,Power Bank,14,4641,14162,18,Net Banking,Delivered,12,64974,11695.0,53279.0
917,6,2023-02-08 04:00:00,Aarav Patel,22,Japan,Paris,Bluetooth Speaker,28,33959,14239,17,Credit Card,Pending,5,950852,161645.0,789207.0
918,1,2023-02-08 05:00:00,Liam Walker,25,UAE,Paris,Smartphone,30,14306,16088,8,Debit Card,Delivered,13,429180,34334.0,394846.0
919,5,2023-02-08 06:00:00,James Smith,42,France,Tokyo,Laptop,4,47182,2289,1,Cash on Delivery,Delivered,2,188728,1887.0,186841.0
920,1,2023-02-08 07:00:00,Suresh Kumar,44,China,New York,Router,39,75123,19920,24,Cash on Delivery,Returned,7,2929797,703151.0,2226646.0
921,4,2023-02-08 08:00:00,Aarav Patel,40,India,New York,Smartwatch,20,57326,24261,19,Cash on Delivery,Returned,2,1146520,217839.0,928681.0
922,2,2023-02-08 09:00:00,Haruto Tanaka,47,Italy,Tokyo,Bluetooth Speaker,25,22498,8098,11,UPI,Pending,13,562450,61870.0,500580.0
923,10,2023-02-08 10:00:00,Rahul Sharma,40,Italy,Berlin,Smart TV,28,71198,5338,28,Net Banking,Shipped,14,1993544,558192.0,1435352.0
924,5,2023-02-08 11:00:00,Sophia Davis,37,India,Berlin,Wireless Mouse,12,28197,6372,1,Debit Card,Returned,5,338364,3384.0,334980.0
925,10,2023-02-08 12:00:00,Diya Iyer,35,Japan,Paris,Router,2,21719,20537,9,Net Banking,Returned,2,43438,3909.0,39529.0
926,1,2023-02-08 13:00:00,Emily Johnson,35,Australia,Mumbai,Smartphone,43,26032,11867,0,UPI,Shipped,11,1119376,0.0,1119376.0
927,6,2023-02-08 14:00:00,James Smith,19,France,Mumbai,Tablet,14,60624,4799,3,Debit Card,Shipped,10,848736,25462.0,823274.0
928,13,2023-02-08 15:00:00,Liam Walker,21,USA,Tokyo,Bluetooth Speaker,22,79177,26152,24,Debit Card,Returned,11,1741894,418055.0,1323839.0
929,15,2023-02-08 16:00:00,Arjun Reddy,47,Germany,Hyderabad,Tablet,31,42964,17857,11,Credit Card,Shipped,11,1331884,146507.0,1185377.0
930,4,2023-02-08 17:00:00,Chen Wei,50,UAE,Chennai,Smartwatch,23,31028,7583,8,Net Banking,Pending,2,713644,57092.0,656552.0
931,13,2023-02-08 18:00:00,Rahul Sharma,53,Australia,Tokyo,Router,48,55646,5994,3,Net Banking,Delivered,7,2671008,80130.0,2590878.0
932,20,2023-02-08 19:00:00,Yuki Nakamura,35,USA,Chennai,Fitness Band,20,9536,26941,8,Credit Card,Delivered,9,190720,15258.0,175462.0
933,15,2023-02-08 20:00:00,Emma Brown,54,Singapore,Dubai,Tablet,38,57747,11817,27,Cash on Delivery,Returned,5,2194386,592484.0,1601902.0
934,8,2023-02-08 21:00:00,James Smith,36,UAE,Hyderabad,Smartwatch,4,46712,26375,5,UPI,Returned,7,186848,9342.0,177506.0
935,5,2023-02-08 22:00:00,Chen Wei,45,UAE,Berlin,Fitness Band,15,7273,20290,0,Net Banking,Pending,4,109095,0.0,109095.0
936,15,2023-02-08 23:00:00,Arjun Reddy,57,Italy,Kolkata,Router,24,72820,22034,9,Credit Card,Shipped,2,1747680,157291.0,1590389.0
937,4,2023-02-09 00:00:00,Suresh Kumar,37,Japan,Berlin,Drone,25,75353,26234,28,Debit Card,Returned,3,1883825,527471.0,1356354.0
938,12,2023-02-09 01:00:00,Yuki Nakamura,50,Singapore,Chennai,Drone,1,51830,3629,13,Credit Card,Delivered,2,51830,6738.0,45092.0
939,13,2023-02-09 02:00:00,Aarav Patel,29,Germany,New York,Router,7,18127,604,21,Cash on Delivery,Pending,5,126889,26647.0,100242.0
940,2,2023-02-09 03:00:00,Liam Walker,32,Canada,Dubai,Router,31,12539,7933,24,UPI,Pending,6,388709,93290.0,295419.0
941,19,2023-02-09 04:00:00,Rahul Sharma,58,USA,New York,Smartphone,12,47761,8189,28,Cash on Delivery,Shipped,7,573132,160477.0,412655.0
942,19,2023-02-09 05:00:00,Rahul Sharma,56,Italy,Hyderabad,Keyboard,42,47219,4067,17,Debit Card,Returned,3,1983198,337144.0,1646054.0
943,4,2023-02-09 06:00:00,Rahul Sharma,19,UAE,Berlin,DSLR Camera,5,15692,21232,5,Debit Card,Returned,4,78460,3923.0,74537.0
944,4,2023-02-09 07:00:00,Suresh Kumar,46,Australia,Chennai,Smartwatch,44,14334,21274,17,Debit Card,Pending,8,630696,107218.0,523478.0
945,11,2023-02-09 08:00:00,Yuki Nakamura,58,Italy,Bangalore,Gaming Console,42,29615,23695,19,Debit Card,Delivered,4,1243830,236328.0,1007502.0
946,5,2023-02-09 09:00:00,Emily Johnson,27,USA,Hyderabad,Laptop,38,8903,18065,15,Credit Card,Returned,7,338314,50747.0,287567.0
947,20,2023-02-09 10:00:00,Emma Brown,19,USA,Hyderabad,Laptop,12,29527,5144,14,Debit Card,Delivered,12,354324,49605.0,304719.0
948,11,2023-02-09 11:00:00,Haruto Tanaka,28,Japan,Bangalore,Earbuds,39,16629,15466,15,Debit Card,Pending,6,648531,97280.0,551251.0
949,10,2023-02-09 12:00:00,Suresh Kumar,30,UAE,Dubai,Fitness Band,18,59008,11830,7,Credit Card,Returned,7,1062144,74350.0,987794.0
950,8,2023-02-09 13:00:00,Sophia Davis,27,Singapore,Chennai,Laptop,2,27708,22757,12,Debit Card,Delivered,1,55416,6650.0,48766.0
951,6,2023-02-09 14:00:00,Diya Iyer,31,France,Chennai,Router,10,11860,4894,22,Cash on Delivery,Pending,3,118600,26092.0,92508.0
952,6,2023-02-09 15:00:00,Diya Iyer,35,Canada,Paris,Router,15,18438,4034,10,Cash on Delivery,Delivered,6,276570,27657.0,248913.0
953,8,2023-02-09 16:00:00,Emma Brown,26,Japan,New York,Earbuds,30,68300,22728,27,Net Banking,Returned,3,2049000,553230.0,1495770.0
954,15,2023-02-09 17:00:00,Aditi Verma,56,China,Hyderabad,Wireless Mouse,44,72545,22823,28,Cash on Delivery,Shipped,14,3191980,893754.0,2298226.0
955,14,2023-02-09 18:00:00,Diya Iyer,45,UAE,Hyderabad,Router,17,21842,12888,24,UPI,Delivered,14,371314,89115.0,282199.0
956,11,2023-02-09 19:00:00,Liam Walker,20,Japan,London,Laptop,4,61213,11819,6,UPI,Shipped,7,244852,14691.0,230161.0
957,12,2023-02-09 20:00:00,Suresh Kumar,37,Germany,Kolkata,Smartwatch,7,43372,6975,16,UPI,Returned,9,303604,48577.0,255027.0
958,13,2023-02-09 21:00:00,Arjun Reddy,23,Canada,Hyderabad,Gaming Console,41,69906,18658,17,Credit Card,Shipped,3,2866146,487245.0,2378901.0
959,8,2023-02-09 22:00:00,Emma Brown,44,Italy,Delhi,DSLR Camera,31,39744,15228,21,Cash on Delivery,Pending,14,1232064,258733.0,973331.0
960,18,2023-02-09 23:00:00,Sophia Davis,19,India,Kolkata,Router,39,58442,12506,22,UPI,Shipped,1,2279238,501432.0,1777806.0
961,1,2023-02-10 00:00:00,Aditi Verma,46,China,Delhi,Tablet,34,4650,25167,18,Net Banking,Delivered,10,158100,28458.0,129642.0
962,15,2023-02-10 01:00:00,Emily Johnson,55,UK,Chennai,Fitness Band,6,46117,16650,24,Credit Card,Delivered,13,276702,66408.0,210294.0
963,8,2023-02-10 02:00:00,Yuki Nakamura,20,Japan,Kolkata,Router,38,53772,946,12,Net Banking,Shipped,6,2043336,245200.0,1798136.0
964,11,2023-02-10 03:00:00,Arjun Reddy,33,USA,Hyderabad,Drone,45,4190,608,14,Cash on Delivery,Pending,12,188550,26397.0,162153.0
965,12,2023-02-10 04:00:00,Aarav Patel,47,France,Bangalore,Smart TV,34,49113,29488,22,Debit Card,Returned,1,1669842,367365.0,1302477.0
966,12,2023-02-10 05:00:00,Emma Brown,57,India,New York,Laptop,44,9789,3739,29,Net Banking,Shipped,1,430716,124908.0,305808.0
967,4,2023-02-10 06:00:00,Liam Walker,19,Japan,Delhi,DSLR Camera,15,33125,6431,21,Debit Card,Delivered,14,496875,104344.0,392531.0
968,16,2023-02-10 07:00:00,Yuki Nakamura,34,Japan,Paris,DSLR Camera,14,18459,4553,28,Credit Card,Delivered,8,258426,72359.0,186067.0
969,4,2023-02-10 08:00:00,Arjun Reddy,58,Australia,Kolkata,Drone,6,36418,14246,21,Net Banking,Shipped,9,218508,45887.0,172621.0
970,5,2023-02-10 09:00:00,Aditi Verma,29,Australia,Hyderabad,Fitness Band,37,48085,21421,0,Net Banking,Shipped,2,1779145,0.0,1779145.0
971,5,2023-02-10 10:00:00,Arjun Reddy,52,India,Kolkata,Smartwatch,32,19768,23245,28,Credit Card,Shipped,9,632576,177121.0,455455.0
972,8,2023-02-10 11:00:00,Chen Wei,18,Singapore,Hyderabad,Smartphone,3,50961,1745,15,Credit Card,Returned,5,152883,22932.0,129951.0
973,10,2023-02-10 12:00:00,Yuki Nakamura,32,Italy,Hyderabad,Drone,3,28885,19604,4,UPI,Delivered,13,86655,3466.0,83189.0
974,17,2023-02-10 13:00:00,Fatima Khan,43,Australia,Hyderabad,Smartphone,22,62082,14339,25,Cash on Delivery,Delivered,8,1365804,341451.0,1024353.0
975,9,2023-02-10 14:00:00,Chen Wei,54,USA,London,Laptop,22,7895,25353,2,Net Banking,Delivered,7,173690,3474.0,170216.0
976,19,2023-02-10 15:00:00,Haruto Tanaka,38,China,New York,Fitness Band,10,51311,28132,22,Net Banking,Returned,7,513110,112884.0,400226.0
977,14,2023-02-10 16:00:00,James Smith,48,UK,Bangalore,Router,3,68067,13356,9,Credit Card,Pending,4,204201,18378.0,185823.0
978,8,2023-02-10 17:00:00,Emily Johnson,42,Canada,Bangalore,Keyboard,12,72017,24625,18,Credit Card,Delivered,2,864204,155557.0,708647.0
979,9,2023-02-10 18:00:00,Diya Iyer,40,UK,Kolkata,Fitness Band,29,24932,5605,4,Cash on Delivery,Delivered,5,723028,28921.0,694107.0
980,11,2023-02-10 19:00:00,Aditi Verma,41,UK,Kolkata,Smart TV,48,22360,3422,6,Credit Card,Pending,14,1073280,64397.0,1008883.0
981,1,2023-02-10 20:00:00,Yuki Nakamura,55,Canada,Hyderabad,Drone,17,55847,3013,13,Debit Card,Returned,11,949399,123422.0,825977.0
982,14,2023-02-10 21:00:00,Haruto Tanaka,45,Australia,London,Laptop,7,39931,25914,2,Debit Card,Pending,11,279517,5590.0,273927.0
983,5,2023-02-10 22:00:00,Haruto Tanaka,38,India,Hyderabad,Laptop,13,56823,3301,12,Debit Card,Pending,3,738699,88644.0,650055.0
984,14,2023-02-10 23:00:00,Aarav Patel,35,Canada,London,Earbuds,2,39032,14395,12,Debit Card,Pending,14,78064,9368.0,68696.0
985,4,2023-02-11 00:00:00,Arjun Reddy,53,Italy,Hyderabad,Gaming Console,4,19807,7481,9,Cash on Delivery,Pending,9,79228,7131.0,72097.0
986,1,2023-02-11 01:00:00,James Smith,52,Italy,Delhi,Drone,10,12767,8721,1,Net Banking,Returned,6,127670,1277.0,126393.0
987,19,2023-02-11 02:00:00,Haruto Tanaka,26,UAE,Delhi,Gaming Console,39,9071,23386,5,Debit Card,Returned,1,353769,17688.0,336081.0
988,8,2023-02-11 03:00:00,James Smith,55,Germany,Chennai,Router,24,54413,6538,7,Credit Card,Pending,3,1305912,91414.0,1214498.0
989,15,2023-02-11 04:00:00,Chen Wei,47,Singapore,Hyderabad,Drone,17,27149,23113,3,Debit Card,Shipped,12,461533,13846.0,447687.0
990,15,2023-02-11 05:00:00,Arjun Reddy,51,China,New York,Smart TV,6,16540,26333,24,Cash on Delivery,Shipped,4,99240,23818.0,75422.0
991,9,2023-02-11 06:00:00,Yuki Nakamura,49,France,Paris,Earbuds,19,71248,15582,11,Credit Card,Shipped,9,1353712,148908.0,1204804.0
992,9,2023-02-11 07:00:00,Chen Wei,20,Australia,Chennai,Fitness Band,5,20787,15148,27,Debit Card,Shipped,11,103935,28062.0,75873.0
993,10,2023-02-11 08:00:00,Liam Walker,20,Singapore,Kolkata,DSLR Camera,32,21982,864,14,Net Banking,Delivered,6,703424,98479.0,604945.0
994,20,2023-02-11 09:00:00,Fatima Khan,45,Canada,Dubai,Wireless Mouse,10,23606,2300,7,Credit Card,Returned,4,236060,16524.0,219536.0
995,9,2023-02-11 10:00:00,Haruto Tanaka,32,Germany,Hyderabad,Earbuds,9,11150,14610,6,Credit Card,Returned,1,100350,6021.0,94329.0
996,3,2023-02-11 11:00:00,Suresh Kumar,58,France,Berlin,Laptop,27,47936,6458,13,Net Banking,Pending,8,1294272,168255.0,1126017.0
997,20,2023-02-11 12:00:00,Chen Wei,40,China,Delhi,Smartphone,13,9593,9596,22,Credit Card,Delivered,14,124709,27436.0,97273.0
998,11,2023-02-11 13:00:00,Fatima Khan,57,China,Dubai,Bluetooth Speaker,19,18358,7936,18,Debit Card,Pending,11,348802,62784.0,286018.0
999,6,2023-02-11 14:00:00,Arjun Reddy,28,Australia,London,Fitness Band,21,38381,21677,13,Credit Card,Pending,2,806001,104780.0,701221.0
1000,2,2023-02-11 15:00:00,Aarav Patel,49,Canada,Dubai,Smart TV,24,29074,27254,21,Debit Card,Returned,11,697776,146533.0,551243.0
1001,7,2023-02-11 16:00:00,Emily Johnson,53,Singapore,New York,DSLR Camera,38,21595,27926,12,Net Banking,Delivered,11,820610,98473.0,722137.0
1002,18,2023-02-11 17:00:00,Suresh Kumar,50,India,Hyderabad,Fitness Band,4,45194,25044,28,UPI,Shipped,8,180776,50617.0,130159.0
1003,2,2023-02-11 18:00:00,Aditi Verma,41,Singapore,Bangalore,Drone,24,50377,27912,20,Net Banking,Returned,6,1209048,241810.0,967238.0
1004,17,2023-02-11 19:00:00,Diya Iyer,56,Singapore,Dubai,Smartwatch,35,27853,13138,0,Debit Card,Delivered,8,974855,0.0,974855.0
1005,11,2023-02-11 20:00:00,Aarav Patel,51,China,Bangalore,Bluetooth Speaker,3,74719,679,26,Cash on Delivery,Delivered,6,224157,58281.0,165876.0
1006,12,2023-02-11 21:00:00,Fatima Khan,45,India,London,Drone,4,21661,4373,18,Net Banking,Returned,5,86644,15596.0,71048.0
1007,19,2023-02-11 22:00:00,Arjun Reddy,54,India,Chennai,Bluetooth Speaker,37,51493,20844,28,Cash on Delivery,Returned,5,1905241,533467.0,1371774.0
1008,7,2023-02-11 23:00:00,Fatima Khan,24,Australia,Bangalore,Earbuds,40,37495,18070,27,Cash on Delivery,Pending,14,1499800,404946.0,1094854.0
1009,20,2023-02-12 00:00:00,Diya Iyer,21,France,Chennai,Tablet,48,14703,29035,0,Debit Card,Pending,14,705744,0.0,705744.0
1010,6,2023-02-12 01:00:00,Haruto Tanaka,54,Japan,Delhi,Bluetooth Speaker,35,54080,15955,3,Debit Card,Pending,10,1892800,56784.0,1836016.0
1011,1,2023-02-12 02:00:00,Aarav Patel,18,UK,Paris,Laptop,31,31815,17657,9,UPI,Shipped,10,986265,88764.0,897501.0
1012,17,2023-02-12 03:00:00,Chen Wei,18,UK,Hyderabad,Power Bank,44,30565,13297,2,Credit Card,Returned,11,1344860,26897.0,1317963.0
1013,11,2023-02-12 04:00:00,Yuki Nakamura,37,China,Dubai,Smartphone,25,64321,4960,26,Net Banking,Delivered,8,1608025,418086.0,1189939.0
1014,18,2023-02-12 05:00:00,Suresh Kumar,36,Japan,Delhi,Wireless Mouse,40,59453,15816,19,Debit Card,Returned,7,2378120,451843.0,1926277.0
1015,17,2023-02-12 06:00:00,Sophia Davis,46,France,Delhi,Smartphone,13,34161,852,8,Net Banking,Delivered,8,444093,35527.0,408566.0
1016,7,2023-02-12 07:00:00,Emma Brown,27,Japan,Berlin,Power Bank,4,56991,23827,2,Cash on Delivery,Shipped,12,227964,4559.0,223405.0
1017,17,2023-02-12 08:00:00,Fatima Khan,35,Australia,Tokyo,Gaming Console,46,10716,22086,27,Credit Card,Returned,8,492936,133093.0,359843.0
1018,20,2023-02-12 09:00:00,Diya Iyer,45,Singapore,Mumbai,Laptop,14,34349,5844,5,UPI,Delivered,7,480886,24044.0,456842.0
1019,9,2023-02-12 10:00:00,Aditi Verma,52,China,New York,Smartwatch,13,48098,5007,5,Net Banking,Delivered,2,625274,31264.0,594010.0
1020,17,2023-02-12 11:00:00,Aditi Verma,48,India,Chennai,Bluetooth Speaker,27,1132,5330,22,Credit Card,Pending,11,30564,6724.0,23840.0
1021,20,2023-02-12 12:00:00,Rahul Sharma,44,Italy,Paris,Gaming Console,6,52990,11720,24,UPI,Shipped,9,317940,76306.0,241634.0
1022,8,2023-02-12 13:00:00,Aarav Patel,28,China,Tokyo,Laptop,17,69921,617,11,Net Banking,Returned,13,1188657,130752.0,1057905.0
1023,17,2023-02-12 14:00:00,Fatima Khan,55,UK,Mumbai,Fitness Band,36,37538,17365,22,Credit Card,Pending,7,1351368,297301.0,1054067.0
1024,7,2023-02-12 15:00:00,Emma Brown,22,France,Paris,Earbuds,40,8213,4787,29,Debit Card,Shipped,12,328520,95271.0,233249.0
1025,1,2023-02-12 16:00:00,Liam Walker,25,Japan,New York,Smartphone,49,45223,27713,0,Net Banking,Pending,11,2215927,0.0,2215927.0
1026,13,2023-02-12 17:00:00,Diya Iyer,51,France,Chennai,Gaming Console,35,69371,23686,15,Credit Card,Returned,6,2427985,364198.0,2063787.0
1027,19,2023-02-12 18:00:00,Haruto Tanaka,29,Australia,Hyderabad,Smart TV,17,69274,25182,23,UPI,Delivered,9,1177658,270861.0,906797.0
1028,19,2023-02-12 19:00:00,James Smith,55,China,New York,Bluetooth Speaker,41,5134,4977,4,Credit Card,Returned,13,210494,8420.0,202074.0
1029,17,2023-02-12 20:00:00,Chen Wei,18,Canada,Dubai,Bluetooth Speaker,2,40601,29954,8,Debit Card,Shipped,1,81202,6496.0,74706.0
1030,13,2023-02-12 21:00:00,Yuki Nakamura,48,China,Delhi,Smartwatch,13,74889,7033,9,Net Banking,Returned,11,973557,87620.0,885937.0
1031,16,2023-02-12 22:00:00,Emma Brown,21,India,Berlin,Tablet,2,16690,17127,12,Net Banking,Shipped,2,33380,4006.0,29374.0
1032,8,2023-02-12 23:00:00,James Smith,22,China,Mumbai,Smart TV,28,2909,27708,14,Net Banking,Pending,13,81452,11403.0,70049.0
1033,19,2023-02-13 00:00:00,Aarav Patel,47,Germany,Mumbai,Bluetooth Speaker,43,13062,23896,11,Debit Card,Shipped,1,561666,61783.0,499883.0
1034,18,2023-02-13 01:00:00,Chen Wei,41,Australia,Paris,DSLR Camera,26,76386,13255,4,UPI,Delivered,10,1986036,79441.0,1906595.0
1035,1,2023-02-13 02:00:00,James Smith,20,USA,Berlin,Smart TV,22,35731,1365,4,Net Banking,Delivered,12,786082,31443.0,754639.0
1036,14,2023-02-13 03:00:00,Chen Wei,28,Australia,Mumbai,Bluetooth Speaker,47,6153,11673,27,UPI,Delivered,3,289191,78082.0,211109.0
1037,19,2023-02-13 04:00:00,Sophia Davis,21,Japan,Berlin,Power Bank,43,11481,26637,27,Credit Card,Pending,11,493683,133294.0,360389.0
1038,15,2023-02-13 05:00:00,Rahul Sharma,43,Italy,Chennai,Smart TV,3,67425,5829,29,UPI,Shipped,5,202275,58660.0,143615.0
1039,18,2023-02-13 06:00:00,Emma Brown,44,USA,Dubai,Laptop,35,64600,1103,17,UPI,Pending,1,2261000,384370.0,1876630.0
1040,2,2023-02-13 07:00:00,Aarav Patel,44,Japan,New York,Smart TV,12,72997,6256,11,Net Banking,Returned,4,875964,96356.0,779608.0
1041,17,2023-02-13 08:00:00,Emma Brown,59,Japan,Delhi,Wireless Mouse,24,29205,11754,26,Cash on Delivery,Returned,14,700920,182239.0,518681.0
1042,18,2023-02-13 09:00:00,Sophia Davis,23,India,Dubai,Smartwatch,5,45149,4518,2,Cash on Delivery,Returned,13,225745,4515.0,221230.0
1043,6,2023-02-13 10:00:00,Fatima Khan,32,India,Tokyo,Earbuds,20,50112,5692,25,Debit Card,Returned,8,1002240,250560.0,751680.0
1044,19,2023-02-13 11:00:00,Fatima Khan,47,UAE,Hyderabad,Earbuds,39,11940,2515,24,Debit Card,Delivered,6,465660,111758.0,353902.0
1045,4,2023-02-13 12:00:00,Fatima Khan,59,Singapore,Berlin,Earbuds,39,60010,10350,6,Cash on Delivery,Shipped,13,2340390,140423.0,2199967.0
1046,1,2023-02-13 13:00:00,Emily Johnson,54,UK,Bangalore,Laptop,13,77794,3880,16,Credit Card,Delivered,1,1011322,161812.0,849510.0
1047,8,2023-02-13 14:00:00,James Smith,54,Singapore,Dubai,Gaming Console,41,25485,28843,18,Net Banking,Shipped,12,1044885,188079.0,856806.0
1048,7,2023-02-13 15:00:00,Emily Johnson,59,Singapore,Paris,Drone,45,2067,4270,27,Net Banking,Shipped,1,93015,25114.0,67901.0
1049,3,2023-02-13 16:00:00,Rahul Sharma,54,Italy,Tokyo,Earbuds,12,21607,6329,17,Credit Card,Pending,3,259284,44078.0,215206.0
1050,10,2023-02-13 17:00:00,Yuki Nakamura,52,UK,Delhi,Wireless Mouse,13,62597,2113,0,Credit Card,Returned,14,813761,0.0,813761.0
1051,10,2023-02-13 18:00:00,Sophia Davis,40,Canada,Paris,Fitness Band,10,75554,13647,24,Cash on Delivery,Shipped,10,755540,181330.0,574210.0
1052,19,2023-02-13 19:00:00,Aarav Patel,23,USA,Paris,Smartphone,33,49521,16045,23,Debit Card,Returned,8,1634193,375864.0,1258329.0
1053,14,2023-02-13 20:00:00,Emma Brown,21,France,Bangalore,Laptop,40,16187,18763,4,Credit Card,Returned,11,647480,25899.0,621581.0
1054,2,2023-02-13 21:00:00,Chen Wei,35,Singapore,Berlin,Gaming Console,16,4985,5872,26,Debit Card,Returned,11,79760,20738.0,59022.0
1055,1,2023-02-13 22:00:00,Haruto Tanaka,26,Italy,Bangalore,Smartphone,45,44052,20992,27,UPI,Delivered,14,1982340,535232.0,1447108.0
1056,18,2023-02-13 23:00:00,Aarav Patel,46,UAE,Dubai,Router,35,20563,11038,1,Net Banking,Returned,8,719705,7197.0,712508.0
1057,7,2023-02-14 00:00:00,James Smith,30,China,Paris,Smartphone,3,48322,26175,0,Cash on Delivery,Shipped,13,144966,0.0,144966.0
1058,8,2023-02-14 01:00:00,Emily Johnson,34,China,Mumbai,Smartphone,5,62245,26150,6,Net Banking,Delivered,3,311225,18674.0,292551.0
